"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",5908,5895,156,5750,6046,144,7280,8035,146,8030,8497,156
"Belgium",5390,5397,169,5748,6231,160,6640,7372,154,7928,8618,165
"Bulgaria",799,324,182,1103,420,174,1600,710,162,1875,898,178
"Croatia",NA,NA,NA,NA,NA,NA,3337,2351,166,NA,NA,NA
"Cyprus",3561,3263,167,3261,4936,169,6394,5679,167,7012,6316,167
"Czech Rep.",1994,1031,162,2645,1608,168,2727,1974,166,3085,1965,165
"Denmark",3761,4844,157,4426,6070,158,5332,7281,158,5780,8042,158
"Estonia",1249,654,179,1570,1003,171,1994,1370,160,2191,1657,174
"Finland",3710,4400,157,5166,6025,155,5433,6491,157,5579,6823,158
"France",5820,5840,144,7788,8631,168,5900,6631,160,5904,6358,157
"Germany",4903,5073,156,6121,6293,146,6489,6779,142,6806,6907,153
"Greece",5126,4278,181,6821,5855,175,7168,6597,159,6095,5207,173
"Hungary",2307,1236,177,2204,1316,173,2665,1592,155,2811,1617,161
"Iceland",3473,4548,171,3787,5679,175,3459,3694,174,4275,5046,172
"Ireland",3260,3844,157,3629,4386,157,4713,5211,159,3725,4555,146
"Italy",6519,6123,166,8501,8698,172,7580,7757,163,8032,8267,177
"Latvia",1156,583,174,1244,715,167,1044,949,148,1522,1067,156
"Lithuania",1217,599,174,1514,818,163,1633,965,159,2192,1375,175
"Luxembourg",NA,NA,165,9821,11025,162,9296,11245,163,7556,9099,164
"Macedonia",NA,NA,NA,NA,NA,NA,2710,1049,167,2148,999,182
"Malta",NA,NA,NA,1546,2484,158,3549,2595,157,2987,2416,141
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,2530,1403,180
"Netherlands",3160,3223,155,3781,4029,143,4767,5311,149,4880,5359,153
"Norway",3814,5571,157,4476,5934,156,4724,6977,156,5418,7935,155
"Poland",2974,1758,185,3260,1895,166,3387,2024,160,3914,2185,179
"Portugal",3248,2487,164,4354,3538,165,4498,3729,163,4577,3728,168
"Romania",1617,665,183,2079,1038,174,2569,1273,165,2378,1264,180
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,2083,1051,184
"Slovakia",1755,763,176,2181,1487,167,2569,1719,154,2932,1988,165
"Slovenia",4706,3232,154,5019,3746,173,5368,4515,164,5186,4234,174
"Spain",4550,3878,179,6167,5569,169,4669,4393,144,4692,4331,155
"Sweden",3482,4358,167,4057,4888,166,4339,5367,168,5240,6580,171
"Switzerland",NA,NA,NA,NA,NA,NA,6882,9870,167,7084,10545,165
"Turkey",NA,NA,NA,3804,2188,193,4473,2764,189,5341,3194,188
"United Kingdom",3738,4292,158,4357,4917,157,4133,4368,154,3997,4856,152
