"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",1184,1181,126,1311,1378,135,1262,1393,120,1546,1636,130
"Belgium",NA,NA,NA,1540,1670,132,1763,1957,128,2071,2251,130
"Bulgaria",342,139,177,442,168,169,595,264,160,626,299,172
"Croatia",NA,NA,NA,NA,NA,NA,1386,976,170,NA,NA,NA
"Cyprus",1319,1209,174,NA,NA,172,1642,1459,177,1668,1503,182
"Czech Rep.",749,387,164,1046,636,174,1158,838,174,1255,799,174
"Denmark",1859,2394,127,2093,2871,132,2215,3026,117,2175,3027,116
"Estonia",561,294,180,768,491,170,945,649,163,1182,893,178
"Finland",1725,2045,166,1805,2105,155,2163,2584,160,2253,2756,158
"France",1643,1649,132,1667,1848,127,1508,1694,126,1852,1995,130
"Germany",1683,1741,128,1471,1513,113,1480,1546,118,1534,1556,117
"Greece",1329,1109,166,1983,1702,189,1621,1492,167,1695,1448,168
"Hungary",651,349,166,778,465,164,813,486,150,1011,582,162
"Iceland",1999,2618,200,NA,NA,189,1879,2007,188,2265,2674,181
"Ireland",1874,2209,150,2060,2490,163,2375,2626,158,2043,2498,144
"Italy",1390,1306,172,2105,2154,170,2041,2089,164,1699,1749,161
"Latvia",512,258,176,602,346,166,659,599,154,818,573,147
"Lithuania",516,254,162,633,342,158,NA,NA,NA,919,576,177
"Luxembourg",2088,2137,163,NA,NA,NA,NA,NA,NA,2033,2448,147
"Macedonia",NA,NA,NA,NA,NA,NA,1359,526,167,779,362,181
"Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,1335,1080,144
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1186,658,166
"Netherlands",1416,1444,120,1290,1375,112,1420,1582,109,1600,1757,115
"Norway",1876,2741,146,2278,3020,149,2336,3451,141,2413,3534,135
"Poland",814,482,185,872,507,159,1097,656,163,1343,750,179
"Portugal",1029,788,175,1084,881,176,1185,982,170,1158,944,171
"Romania",379,156,195,474,237,170,794,393,163,809,430,177
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1210,610,185
"Slovakia",632,275,169,578,394,162,908,607,161,1089,738,171
"Slovenia",NA,NA,NA,1629,1216,176,1610,1355,165,1371,1120,175
"Spain",1696,1446,179,1463,1321,140,1285,1209,109,1633,1507,129
"Sweden",1562,1954,164,1898,2287,165,2110,2610,165,2389,3000,167
"Switzerland",NA,NA,NA,NA,NA,NA,2717,3896,160,3133,4665,150
"Turkey",NA,NA,NA,981,564,197,NA,NA,NA,714,427,170
"United Kingdom",1782,2046,178,1996,2253,170,1814,1917,165,1885,2291,164
