"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,2229,2343,171,2215,2445,169,2583,2733,170
"Belgium",NA,NA,NA,1959,2124,159,2096,2327,148,2357,2562,141
"Bulgaria",276,112,182,407,155,174,518,230,167,639,306,181
"Croatia",NA,NA,NA,NA,NA,NA,1177,829,165,NA,NA,NA
"Cyprus",NA,NA,NA,1249,1891,172,2423,2153,165,1936,1743,165
"Czech Rep.",773,400,174,957,582,176,1087,787,177,1099,700,176
"Denmark",NA,NA,NA,2529,3468,158,2924,3993,158,2995,4167,156
"Estonia",NA,NA,NA,533,340,160,767,527,154,796,602,164
"Finland",NA,NA,NA,1731,2019,163,2018,2411,162,2061,2521,161
"France",NA,NA,NA,1568,1738,141,1728,1942,149,1785,1922,145
"Germany",NA,NA,NA,2539,2610,161,2455,2565,157,2884,2927,162
"Greece",NA,NA,NA,2088,1792,179,2165,1992,182,1983,1694,178
"Hungary",552,296,186,744,444,180,776,464,166,824,474,171
"Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland",2095,2470,160,3151,3809,175,3124,3454,159,3186,3896,127
"Italy",NA,NA,NA,2450,2507,166,2193,2245,163,1681,1730,170
"Latvia",NA,NA,NA,461,265,167,406,369,147,635,445,161
"Lithuania",356,175,160,485,262,155,NA,NA,NA,603,378,158
"Luxembourg",NA,NA,NA,2582,2898,153,NA,NA,NA,4220,5082,174
"Macedonia",NA,NA,NA,NA,NA,NA,1005,389,169,842,392,184
"Malta",NA,NA,NA,775,1245,188,2046,1496,212,1690,1367,164
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",2144,2186,145,1951,2079,146,2099,2339,142,2240,2460,146
"Norway",NA,NA,NA,2425,3215,152,2540,3751,154,2785,4079,156
"Poland",753,445,186,864,502,167,925,553,159,1160,648,176
"Portugal",NA,NA,NA,1604,1303,163,1243,1031,164,1331,1084,168
"Romania",337,139,185,495,247,178,499,247,169,530,282,182
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,773,390,186
"Slovakia",534,232,174,531,362,166,852,570,161,893,606,169
"Slovenia",1305,896,179,1312,979,177,1491,1255,162,1420,1160,174
"Spain",1590,1355,165,1814,1639,163,1866,1756,159,1902,1756,165
"Sweden",NA,NA,NA,1739,2096,164,1914,2367,165,2437,3060,174
"Switzerland",NA,NA,NA,NA,NA,NA,3207,4599,171,3466,5159,155
"Turkey",NA,NA,NA,1157,665,198,NA,NA,NA,969,580,190
"United Kingdom",2371,2723,178,2686,3032,171,2542,2686,170,2234,2714,171
