"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1850,1945,156,1890,2086,156,1984,2100,159
"Belgium",NA,NA,NA,1989,2157,157,2115,2348,154,2086,2268,153
"Bulgaria",400,162,181,660,252,172,989,439,164,1125,538,179
"Croatia",NA,NA,NA,NA,NA,NA,1352,952,169,NA,NA,NA
"Cyprus",NA,NA,NA,849,1284,163,1931,1716,165,1964,1769,173
"Czech Rep.",937,484,169,1193,725,169,1285,930,170,1365,869,169
"Denmark",NA,NA,NA,1846,2533,137,2150,2936,138,2218,3086,135
"Estonia",NA,NA,NA,1079,689,164,1265,869,160,1394,1054,172
"Finland",NA,NA,NA,1903,2219,159,2096,2504,158,2207,2699,158
"France",NA,NA,NA,1752,1941,149,1810,2034,149,1963,2114,150
"Germany",NA,NA,NA,1671,1718,154,1866,1949,152,1970,2000,149
"Greece",NA,NA,NA,1328,1140,171,1334,1228,167,1236,1056,164
"Hungary",893,479,185,1049,626,179,1219,728,166,1359,782,168
"Iceland",NA,NA,NA,1434,2150,125,1679,1794,143,1949,2300,146
"Ireland",2042,2408,145,2322,2806,164,2281,2523,161,2023,2474,130
"Italy",NA,NA,NA,1671,1710,160,1839,1882,165,2112,2174,174
"Latvia",NA,NA,NA,887,510,164,750,682,152,1092,765,164
"Lithuania",541,267,162,759,410,159,797,471,150,999,627,169
"Luxembourg",NA,NA,NA,2623,2945,166,2604,3149,162,2627,3163,178
"Macedonia",NA,NA,NA,NA,NA,NA,1201,465,167,936,436,181
"Malta",NA,NA,NA,679,1090,164,1828,1336,173,1851,1497,164
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1222,678,173
"Netherlands",1700,1733,138,1528,1628,132,1651,1839,128,1599,1756,124
"Norway",NA,NA,NA,2424,3214,147,2593,3829,145,2671,3913,141
"Poland",885,523,184,1005,584,170,1169,698,164,1427,797,180
"Portugal",NA,NA,NA,1316,1069,168,1628,1350,168,1264,1030,169
"Romania",408,168,185,604,301,175,861,427,163,925,492,177
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1078,544,184
"Slovakia",861,374,174,785,535,169,1234,826,162,1339,908,175
"Slovenia",1431,983,154,1438,1073,178,1515,1275,167,1647,1345,178
"Spain",1543,1315,173,1514,1368,160,1596,1502,158,1543,1425,149
"Sweden",1857,2323,168,1839,2215,155,1999,2473,158,2311,2902,162
"Switzerland",NA,NA,NA,NA,NA,NA,2726,3910,164,2933,4366,163
"Turkey",NA,NA,NA,958,551,198,1079,667,197,1161,694,198
"United Kingdom",2318,2662,153,2335,2636,153,1877,1984,152,1875,2278,155
