"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,3339,3511,142,2987,3296,125,3134,3316,121
"Belgium",NA,NA,NA,2922,3168,106,3340,3708,127,3423,3721,122
"Bulgaria",512,208,181,782,298,169,1031,458,157,1109,531,172
"Croatia",NA,NA,NA,NA,NA,NA,2145,1511,150,NA,NA,NA
"Cyprus",NA,NA,NA,2089,3162,155,3909,3472,142,3152,2839,146
"Czech Rep.",1221,631,163,1555,946,163,1712,1239,166,1918,1222,158
"Denmark",NA,NA,NA,3287,4509,149,3487,4762,151,3436,4781,147
"Estonia",NA,NA,NA,1346,860,145,1544,1061,130,1700,1285,142
"Finland",NA,NA,NA,3138,3660,162,3268,3904,155,3503,4284,156
"France",NA,NA,NA,3065,3396,144,2893,3251,140,3152,3394,147
"Germany",NA,NA,NA,4444,4569,165,4694,4904,162,4625,4694,161
"Greece",NA,NA,NA,2239,1922,138,2054,1890,133,2070,1769,143
"Hungary",1026,550,191,1363,814,177,1440,860,166,1715,987,168
"Iceland",NA,NA,NA,2835,4251,168,2115,2259,162,2518,2972,158
"Ireland",3354,3954,113,4818,5824,130,5186,5734,128,4281,5234,124
"Italy",NA,NA,NA,2665,2727,112,3465,3546,122,3312,3409,122
"Latvia",NA,NA,NA,979,563,145,803,730,125,1203,844,137
"Lithuania",660,325,128,890,481,123,1016,601,108,1208,758,117
"Luxembourg",NA,NA,NA,5497,6171,165,5302,6413,161,6415,7725,172
"Macedonia",NA,NA,NA,NA,NA,NA,1613,625,167,1344,625,182
"Malta",NA,NA,NA,912,1466,131,2326,1701,123,2430,1966,139
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1617,897,174
"Netherlands",3286,3352,144,2841,3027,138,3305,3682,136,3458,3798,135
"Norway",NA,NA,NA,3326,4410,148,3220,4756,143,3556,5208,144
"Poland",1280,757,133,1362,792,111,1574,941,104,1997,1115,117
"Portugal",NA,NA,NA,3091,2511,148,2770,2296,147,2495,2033,151
"Romania",726,299,188,1117,557,177,1050,520,167,1172,623,180
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1431,722,174
"Slovakia",947,412,172,842,574,158,1318,882,146,1572,1066,159
"Slovenia",2948,2025,179,3070,2292,179,3351,2819,169,3124,2551,180
"Spain",2803,2389,149,3043,2748,136,2818,2651,132,2799,2584,132
"Sweden",NA,NA,NA,2624,3162,158,2787,3448,158,3191,4006,161
"Switzerland",NA,NA,NA,NA,NA,NA,4004,5743,126,4579,6817,130
"Turkey",NA,NA,NA,2571,1478,185,3912,2417,180,4375,2616,189
"United Kingdom",4157,4774,142,4598,5189,142,4102,4335,147,3829,4652,151
