"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",3167,3160,188,3001,3156,171,3032,3346,171,3341,3535,176
"Belgium",2793,2797,177,2845,3084,169,3342,3710,164,3623,3938,168
"Bulgaria",NA,NA,185,NA,NA,175,1237,549,164,1506,721,181
"Croatia",NA,NA,NA,NA,NA,NA,NA,NA,168,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.",1525,788,169,1792,1090,172,1681,1217,173,1944,1238,173
"Denmark",2745,3535,162,2959,4058,159,3326,4543,159,3257,4532,156
"Estonia",1367,716,185,1608,1027,176,2327,1599,168,1967,1488,181
"Finland",2666,3162,170,2430,2833,165,2885,3447,163,3027,3701,169
"France",2944,2954,152,3126,3465,188,2546,2862,169,3184,3429,180
"Germany",3008,3113,171,2819,2898,168,3811,3981,170,3841,3898,174
"Greece",1716,1432,168,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hungary",1638,878,187,1516,905,183,1765,1054,163,2909,1674,170
"Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland",2784,3282,170,3121,3772,173,3002,3319,170,NA,NA,NA
"Italy",NA,NA,204,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia",883,445,179,1238,712,173,729,663,145,1295,908,160
"Lithuania",1134,558,179,1584,856,174,1290,763,149,1246,781,166
"Luxembourg",NA,NA,NA,3487,3914,174,NA,NA,NA,NA,NA,NA
"Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,168,901,419,179
"Malta",2079,1502,173,NA,NA,174,2654,1941,NA,NA,NA,NA
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",2052,2092,161,2273,2423,167,2764,3080,169,3518,3864,174
"Norway",3124,4563,166,3289,4361,166,3695,5458,165,4037,5912,163
"Poland",1720,1017,186,1782,1035,175,1800,1075,169,2118,1183,182
"Portugal",1846,1413,170,1820,1479,171,1516,1256,NA,NA,NA,NA
"Romania",833,343,189,1183,591,176,1614,800,172,1492,793,185
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1628,821,188
"Slovakia",1468,638,176,1422,970,174,1746,1169,164,1779,1206,174
"Slovenia",1820,1250,173,2293,1712,178,2025,1704,169,2050,1674,183
"Spain",2546,2170,180,3353,3028,177,3540,3331,173,NA,NA,NA
"Sweden",2350,2941,173,2538,3058,163,2674,3308,176,2981,3743,174
"Switzerland",NA,NA,NA,NA,NA,NA,3454,4954,178,3950,5881,176
"Turkey",NA,NA,NA,1286,739,198,1291,798,198,1846,1104,196
"United Kingdom",3271,3756,172,3430,3871,170,2813,2973,173,2816,3421,176
