"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria",259,105,185,314,119,171,406,180,156,NA,NA,NA
"Croatia",NA,NA,NA,NA,NA,NA,1012,713,NA,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czech Rep.",577,298,164,692,421,171,962,696,180,925,589,172
"Denmark",2154,2774,143,1949,2673,131,2206,3012,126,2143,2982,126
"Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland",NA,NA,NA,1501,1751,162,1586,1895,163,1807,2210,166
"France",1306,1310,141,1984,2199,159,1529,1718,147,1992,2146,151
"Germany",1726,1786,155,1547,1591,142,1801,1881,155,2175,2207,165
"Greece",927,773,166,1124,965,165,NA,NA,NA,1153,985,165
"Hungary",559,299,183,517,309,180,663,396,163,1120,645,172
"Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireland",1601,1888,142,1627,1967,148,2336,2583,165,1689,2065,122
"Italy",1820,1710,180,NA,NA,NA,1420,1453,160,1600,1646,173
"Latvia",329,166,163,480,276,170,523,475,144,823,577,135
"Lithuania",NA,NA,NA,476,257,175,NA,NA,NA,NA,NA,NA
"Luxembourg",NA,NA,NA,NA,NA,NA,1967,2380,161,NA,NA,NA
"Macedonia",NA,NA,NA,NA,NA,NA,1029,399,172,NA,NA,NA
"Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands",1631,1664,154,1374,1464,142,1575,1754,141,1622,1782,141
"Norway",NA,NA,NA,2306,3057,149,2527,3732,159,2651,3882,159
"Poland",577,341,189,847,492,173,798,477,169,1081,603,184
"Portugal",NA,NA,NA,721,586,169,920,762,173,893,727,169
"Romania",246,101,190,337,168,174,414,205,143,474,252,181
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",474,206,167,569,388,170,721,482,160,866,587,169
"Slovenia",NA,NA,NA,1053,786,184,1075,905,159,1329,1086,179
"Spain",1223,1043,180,1598,1443,157,1430,1346,167,1485,1370,159
"Sweden",NA,NA,172,1816,2189,166,2101,2599,175,2454,3082,174
"Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,2954,4398,168
"Turkey",NA,NA,NA,847,487,209,1047,647,198,820,490,206
"United Kingdom",1791,2056,176,1738,1961,172,1865,1970,185,1766,2146,176
