"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,2217,2331,152,1720,1899,139,1923,2035,146
"Belgium",NA,NA,NA,2181,2365,157,2303,2556,147,2393,2601,143
"Bulgaria",274,111,182,351,134,174,553,245,161,580,277,180
"Croatia",NA,NA,NA,NA,NA,NA,1279,901,168,NA,NA,NA
"Cyprus",NA,NA,NA,823,1245,171,1663,1477,163,1605,1446,164
"Czech Rep.",759,392,159,937,570,163,1167,844,157,1252,797,165
"Denmark",NA,NA,NA,1968,2700,121,2384,3256,127,2444,3401,128
"Estonia",NA,NA,NA,751,480,159,1140,783,161,1146,867,171
"Finland",NA,NA,NA,1565,1825,147,1549,1850,137,1668,2041,140
"France",NA,NA,NA,1455,1612,140,1532,1721,139,1730,1863,138
"Germany",NA,NA,NA,2488,2558,152,1381,1442,107,2323,2358,147
"Greece",NA,NA,NA,1801,1546,174,1680,1547,173,1713,1463,170
"Hungary",586,314,181,830,495,176,832,497,158,912,525,161
"Iceland",NA,NA,NA,1563,2344,165,1472,1572,159,1614,1904,157
"Ireland",2185,2576,134,2258,2730,142,2677,2960,151,3013,3685,137
"Italy",NA,NA,NA,1995,2041,143,1799,1841,153,1933,1990,159
"Latvia",NA,NA,NA,647,372,171,476,433,139,721,506,147
"Lithuania",399,196,150,751,406,161,739,437,164,811,509,164
"Luxembourg",NA,NA,NA,2820,3166,167,2652,3208,156,3283,3954,178
"Macedonia",NA,NA,NA,NA,NA,NA,1175,455,163,967,450,182
"Malta",NA,NA,NA,591,950,163,1819,1330,163,1739,1407,152
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,742,412,178
"Netherlands",2033,2073,144,1893,2018,134,1840,2050,122,2016,2214,127
"Norway",NA,NA,NA,2131,2826,135,1976,2919,125,2104,3081,121
"Poland",815,482,183,999,580,163,1015,606,155,1289,720,171
"Portugal",NA,NA,NA,1171,952,160,1272,1055,158,1218,992,167
"Romania",393,162,187,564,282,178,659,327,164,625,332,171
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,759,383,173
"Slovakia",NA,NA,NA,716,488,166,855,572,158,925,627,142
"Slovenia",2450,1683,171,2681,2001,174,2381,2003,164,1945,1588,175
"Spain",2015,1718,174,1931,1744,159,1784,1678,159,1842,1701,163
"Sweden",NA,NA,NA,1595,1921,144,1732,2142,149,2002,2514,154
"Switzerland",NA,NA,NA,NA,NA,NA,2617,3753,137,3241,4826,150
"Turkey",NA,NA,NA,906,521,197,1161,717,195,1034,618,192
"United Kingdom",2153,2473,145,2000,2257,145,1701,1798,136,1584,1924,132
