"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,1609,1692,123,1448,1598,113,1609,1703,114
"Belgium",NA,NA,NA,1783,1933,102,2079,2308,119,2174,2363,114
"Bulgaria",304,123,180,465,177,171,685,304,159,739,354,174
"Croatia",NA,NA,NA,NA,NA,NA,1333,939,152,NA,NA,NA
"Cyprus",NA,NA,NA,1145,1734,144,1969,1749,135,1442,1299,156
"Czech Rep.",819,423,161,1020,620,159,1112,805,164,1249,796,162
"Denmark",NA,NA,NA,1929,2645,122,2105,2874,126,1957,2722,123
"Estonia",NA,NA,NA,785,502,136,980,673,130,1135,858,147
"Finland",NA,NA,NA,1956,2281,157,2114,2526,151,2319,2836,153
"France",NA,NA,NA,1769,1961,145,1518,1706,145,1697,1827,137
"Germany",NA,NA,NA,2212,2274,147,2209,2307,138,2183,2216,136
"Greece",NA,NA,NA,1216,1044,118,1541,1418,135,1352,1155,156
"Hungary",667,358,186,917,548,174,942,563,162,1133,652,168
"Iceland",NA,NA,NA,1556,2333,138,1309,1398,131,1531,1807,130
"Ireland",1952,2301,112,2557,3090,138,3240,3583,133,2734,3343,113
"Italy",NA,NA,NA,1346,1378,105,1689,1728,107,1625,1673,114
"Latvia",NA,NA,NA,752,432,148,552,502,132,812,570,147
"Lithuania",490,241,116,662,358,125,736,435,123,807,506,134
"Luxembourg",NA,NA,NA,3122,3505,149,2458,2973,142,3739,4503,167
"Macedonia",NA,NA,NA,NA,NA,NA,1218,472,159,1047,487,176
"Malta",NA,NA,NA,789,1268,135,1866,1364,125,2067,1672,146
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1305,724,174
"Netherlands",1889,1927,136,1704,1817,133,1881,2095,126,1860,2043,120
"Norway",NA,NA,NA,2264,3001,139,2230,3294,131,2525,3698,134
"Poland",736,435,116,725,422,100,978,584,108,1177,657,129
"Portugal",NA,NA,NA,1666,1354,146,1499,1242,149,1441,1174,157
"Romania",347,143,187,614,307,176,602,299,164,709,377,175
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1025,517,156
"Slovakia",619,269,172,593,404,159,927,621,152,1108,751,161
"Slovenia",1675,1150,151,1770,1321,172,1608,1352,155,1648,1346,170
"Spain",1574,1342,144,1745,1576,136,1776,1670,138,1696,1566,129
"Sweden",NA,NA,NA,1635,1970,139,1748,2162,145,2025,2542,148
"Switzerland",NA,NA,NA,NA,NA,NA,2299,3297,123,2734,4071,142
"Turkey",NA,NA,NA,938,540,186,1182,731,189,1383,827,189
"United Kingdom",2545,2923,138,2827,3190,139,2402,2538,141,2330,2831,145
