"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,3818,4014,125,3161,3489,122,3304,3496,117
"Belgium",NA,NA,NA,3187,3455,120,3598,3994,127,3990,4337,127
"Bulgaria",552,224,171,828,315,167,1059,470,155,1228,588,171
"Croatia",NA,NA,NA,NA,NA,NA,2446,1723,160,NA,NA,NA
"Cyprus",NA,NA,NA,2479,3752,157,4978,4422,161,4017,3618,142
"Czech Rep.",1086,562,145,1484,903,149,1552,1123,156,1697,1081,154
"Denmark",NA,NA,NA,3136,4302,143,3532,4824,144,3503,4874,140
"Estonia",NA,NA,NA,993,635,142,1145,787,132,1306,987,143
"Finland",NA,NA,NA,2967,3460,141,3076,3674,141,3339,4084,146
"France",NA,NA,NA,3441,3814,129,2779,3123,115,3391,3652,128
"Germany",NA,NA,NA,3644,3746,134,3440,3593,129,3661,3715,134
"Greece",NA,NA,NA,3350,2876,161,3330,3065,149,3141,2683,161
"Hungary",1285,689,177,1719,1026,165,2051,1225,152,2049,1179,165
"Iceland",NA,NA,NA,2695,4041,171,2139,2284,166,2554,3014,152
"Ireland",2971,3502,104,4167,5037,128,3897,4309,131,3531,4318,121
"Italy",NA,NA,NA,3400,3479,124,4241,4340,135,4082,4202,137
"Latvia",NA,NA,NA,887,510,150,794,722,139,997,699,137
"Lithuania",751,370,137,1048,566,137,1296,767,134,1173,735,136
"Luxembourg",NA,NA,NA,7751,8701,137,NA,NA,NA,7607,9161,171
"Macedonia",NA,NA,NA,NA,NA,NA,1646,638,168,1440,670,183
"Malta",NA,NA,NA,814,1307,117,1591,1163,107,1799,1455,113
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1640,910,176
"Netherlands",2886,2943,127,2739,2919,120,3090,3442,126,3155,3465,124
"Norway",NA,NA,NA,3195,4236,142,3134,4628,134,3391,4967,133
"Poland",1748,1034,151,1851,1075,134,1998,1194,137,2428,1356,156
"Portugal",NA,NA,NA,3154,2563,150,2946,2442,140,2767,2254,154
"Romania",1070,440,188,1413,706,175,1306,647,165,1400,744,177
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1440,727,180
"Slovakia",907,394,164,805,549,144,1252,838,142,1559,1057,154
"Slovenia",4160,2857,167,3825,2855,176,4130,3474,173,3949,3224,179
"Spain",2704,2305,155,2699,2438,135,2680,2521,125,2929,2704,132
"Sweden",NA,NA,NA,2619,3156,154,2712,3355,155,2948,3702,153
"Switzerland",NA,NA,NA,NA,NA,NA,3860,5535,127,4507,6710,132
"Turkey",NA,NA,NA,2373,1365,176,NA,NA,NA,3020,1806,179
"United Kingdom",2547,2924,122,2768,3124,116,2594,2742,121,2406,2922,118
