"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",4448,4438,159,4180,4395,131,4142,4571,134,4165,4408,125
"Belgium",4053,4058,161,4630,5019,161,4556,5058,148,5685,6179,162
"Bulgaria",598,242,177,875,333,169,1081,480,156,1211,580,170
"Croatia",NA,NA,NA,NA,NA,NA,2938,2070,167,NA,NA,NA
"Cyprus",3204,2936,166,2602,3938,168,3963,3520,170,3399,3062,166
"Czech Rep.",1296,670,157,1842,1120,161,1988,1439,157,2393,1524,159
"Denmark",3535,4553,152,3797,5207,150,4169,5694,145,4366,6075,143
"Estonia",916,480,162,1101,703,160,1404,965,154,1621,1226,166
"Finland",2653,3146,148,2969,3463,147,3478,4155,150,3693,4516,155
"France",5059,5077,140,4998,5539,157,4529,5090,154,5260,5665,155
"Germany",4479,4634,153,4565,4693,133,4377,4572,134,4703,4773,139
"Greece",3808,3179,174,3949,3389,177,4316,3973,168,3473,2967,166
"Hungary",1579,846,169,1884,1124,164,2342,1399,148,2554,1469,157
"Iceland",2830,3705,144,3185,4776,167,2989,3192,161,3334,3935,161
"Ireland",2960,3490,137,4640,5608,157,4271,4722,156,3666,4483,149
"Italy",NA,NA,133,3882,3972,173,5047,5164,161,4361,4489,170
"Latvia",683,345,166,912,524,156,811,737,146,1304,914,149
"Lithuania",764,376,157,883,477,149,822,486,122,1107,694,159
"Luxembourg",5787,5923,174,6126,6876,168,4660,5637,164,4261,5132,148
"Macedonia",NA,NA,NA,NA,NA,NA,1871,724,169,2004,932,183
"Malta",NA,NA,NA,NA,NA,NA,1039,760,97,2868,2320,170
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,2399,1331,177
"Netherlands",3384,3451,136,2858,3046,120,3220,3588,126,4024,4419,144
"Norway",3376,4931,154,4205,5575,155,4155,6137,151,4767,6982,152
"Poland",1764,1043,180,1578,917,144,2106,1259,154,2644,1476,175
"Portugal",1934,1481,148,3342,2715,150,3477,2882,156,3660,2981,153
"Romania",779,321,178,1035,517,158,1326,657,142,1608,855,167
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1020,185
"Slovakia",1137,494,160,1111,757,155,1574,1053,144,1855,1258,162
"Slovenia",3675,2524,180,3625,2705,175,3694,3108,165,3875,3164,176
"Spain",4576,3900,165,3840,3468,151,3260,3067,131,3453,3187,145
"Sweden",2848,3565,161,3299,3975,162,3536,4374,166,4190,5262,166
"Switzerland",NA,NA,NA,NA,NA,NA,5293,7592,160,5078,7559,150
"Turkey",NA,NA,NA,2616,1504,188,2802,1732,184,2433,1455,169
"United Kingdom",3427,3935,146,3521,3974,147,3482,3679,149,3321,4035,149
