"GEO","PPS2002","EURO2002","HOUR2002","PPS2006","EURO2006","HOUR2006","PPS2010","EURO2010","HOUR2010","PPS2014","EURO2014","HOUR2014"
"Austria",NA,NA,NA,2347,2468,178,2327,2568,170,2752,2913,177
"Belgium",NA,NA,NA,2191,2375,167,2399,2663,163,2608,2834,170
"Bulgaria",418,170,183,576,219,175,796,353,165,903,432,181
"Croatia",NA,NA,NA,NA,NA,NA,1125,792,171,NA,NA,NA
"Cyprus",NA,NA,NA,1278,1935,170,2242,1992,176,1845,1662,172
"Czech Rep.",852,441,174,1110,675,175,1190,861,175,1389,885,175
"Denmark",NA,NA,NA,2546,3492,141,2904,3966,139,3007,4184,141
"Estonia",NA,NA,NA,1050,671,175,1175,808,170,1549,1172,183
"Finland",NA,NA,NA,2212,2580,168,2432,2906,167,2600,3180,168
"France",NA,NA,NA,1841,2040,152,1821,2046,152,2105,2267,153
"Germany",NA,NA,NA,2752,2829,170,2774,2898,166,3062,3107,169
"Greece",NA,NA,NA,2317,1988,185,2228,2050,172,1976,1688,173
"Hungary",767,411,186,888,530,184,1053,629,167,1130,650,173
"Iceland",NA,NA,NA,2559,3836,198,2521,2693,199,2722,3213,191
"Ireland",2507,2956,171,3125,3777,178,3315,3666,170,3040,3717,161
"Italy",NA,NA,NA,1920,1964,178,1946,1992,170,2147,2210,183
"Latvia",NA,NA,NA,704,404,172,570,518,154,1013,710,166
"Lithuania",600,296,176,885,478,171,NA,NA,NA,966,606,176
"Luxembourg",NA,NA,NA,2371,2662,175,2389,2890,170,2690,3239,187
"Macedonia",NA,NA,NA,NA,NA,NA,896,347,167,930,433,182
"Malta",NA,NA,NA,NA,NA,185,2224,1626,195,1887,1526,181
"Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,1147,636,182
"Netherlands",2296,2341,162,2194,2338,160,2564,2856,165,2567,2819,166
"Norway",NA,NA,NA,2893,3835,168,3015,4453,164,3215,4709,163
"Poland",950,562,189,1149,668,181,1233,737,173,1608,898,187
"Portugal",NA,NA,NA,1049,852,174,1115,924,174,1217,991,174
"Romania",480,198,188,624,312,179,824,408,171,847,450,186
"Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,1033,521,187
"Slovakia",769,334,173,746,509,174,1102,737,166,1331,903,175
"Slovenia",1234,848,177,1337,998,181,1413,1189,167,1631,1332,180
"Spain",1708,1455,183,1805,1630,173,1927,1813,173,2029,1873,172
"Sweden",1886,2361,175,2190,2639,175,2450,3030,175,2836,3561,175
"Switzerland",NA,NA,NA,NA,NA,NA,3070,4403,178,3546,5279,176
"Turkey",NA,NA,NA,1133,652,201,1276,788,202,1165,697,204
"United Kingdom",2808,3225,185,3064,3458,187,2728,2883,184,2640,3208,184
